id;name;icd_code;synonyms;description;category;specialty;severity;created_at;updated_at
9adc46c4-bafa-42ed-8776-4bb07d7983c4;Other brachial plexus birth injuries;P14.3;"[""Cedera kelahiran pleksus brakialis lainnya""]";Other brachial plexus birth injuries;Néonatale;Néonatologie;mild;2025-12-07 19:56:44.863635+00;2025-12-07 20:07:39.181076+00
6c27c501-b54c-455a-abb0-ec9ec49fdbe5;Birth injuries to other parts of peripheral nervous system;P14.8;"[""Cedera lahir ke bagian lain dari sistem saraf perifer""]";Birth injuries to other parts of peripheral nervous system;Néonatale;Néonatologie;mild;2025-12-07 19:56:44.863635+00;2025-12-07 20:07:39.181076+00
94a0feea-b209-4610-828b-93f660fe7189;Birth injury to peripheral nervous system, unspecified;P14.9;"[""Cedera lahir ke sistem saraf perifer , tidak spesifik""]";Birth injury to peripheral nervous system, unspecified;Néonatale;Néonatologie;mild;2025-12-07 19:56:44.863635+00;2025-12-07 20:07:39.181076+00
13ae8c39-b5f4-4794-b900-77fada1b2c17;Birth injury to liver;P15.0;"[""Cedera lahir ke hati""]";Birth injury to liver;Néonatale;Néonatologie;mild;2025-12-07 19:56:44.863635+00;2025-12-07 20:07:39.181076+00
6f22e4cd-ce23-4b91-ae37-58a0dab0caa4;Birth injury to spleen;P15.1;"[""Cedera lahir ke limpa""]";Birth injury to spleen;Néonatale;Néonatologie;mild;2025-12-07 19:56:44.863635+00;2025-12-07 20:07:39.181076+00
e0d66fdb-7d60-46e3-825b-ec00a6a9e18f;Sternomastoid injury due to birth injury;P15.2;"[""Cedera Sternomastoid karena cedera kelahiran""]";Sternomastoid injury due to birth injury;Néonatale;Néonatologie;mild;2025-12-07 19:56:44.863635+00;2025-12-07 20:07:39.181076+00
07e7542f-cf08-4222-ac47-032e0e5cd8df;Birth injury to eye;P15.3;"[""Cedera lahir mata""]";Birth injury to eye;Néonatale;Néonatologie;mild;2025-12-07 19:56:44.863635+00;2025-12-07 20:07:39.181076+00
2b73364a-38da-4acd-9e6b-ca57480ab173;Birth injury to face;P15.4;"[""Cedera lahir ke wajah""]";Birth injury to face;Néonatale;Néonatologie;mild;2025-12-07 19:56:44.863635+00;2025-12-07 20:07:39.181076+00
189566d3-8192-43a4-807c-8c531bb12348;Birth injury to external genitalia;P15.5;"[""Cedera lahir ke genitalia eksterna""]";Birth injury to external genitalia;Néonatale;Néonatologie;mild;2025-12-07 19:56:44.863635+00;2025-12-07 20:07:39.181076+00
d9e67f0b-3bd3-4797-b42a-c86e669a549b;Subcutaneous fat necrosis due to birth injury;P15.6;"[""Nekrosis lemak subkutan karena cedera kelahiran""]";Subcutaneous fat necrosis due to birth injury;Néonatale;Néonatologie;mild;2025-12-07 19:56:44.863635+00;2025-12-07 20:07:39.181076+00
9b0036af-cb30-4d90-b1e1-b26b04dfdb53;Other specified birth injuries;P15.8;"[""Cedera kelahiran spesifik lain""]";Other specified birth injuries;Néonatale;Néonatologie;mild;2025-12-07 19:56:44.863635+00;2025-12-07 20:07:39.181076+00
2ff6ef3a-986d-4ed1-ad33-8740696f5952;Haematosalpinx;N83.6;"[""Haematosalpinx""]";Haematosalpinx;Urologique;Urologie;mild;2025-12-07 19:56:44.298345+00;2025-12-07 20:07:38.276433+00
b883464c-3789-42d9-aeab-f363433255ac;Fetal blood loss from ruptured cord;P50.1;"[""Kehilangan darah janin dari tali pecah""]";Fetal blood loss from ruptured cord;Néonatale;Néonatologie;mild;2025-12-07 19:56:44.90437+00;2025-12-07 20:07:39.223254+00
dba852e5-7801-4f01-937f-8a37e1f85fa8;Fetal blood loss from placenta;P50.2;"[""Kehilangan darah janin dari plasenta""]";Fetal blood loss from placenta;Néonatale;Néonatologie;mild;2025-12-07 19:56:44.90437+00;2025-12-07 20:07:39.223254+00
1270e56b-ec09-43d9-a0f0-fd2cc9a439d4;Haemorrhage into co-twin;P50.3;"[""Perdarahan menjadi co - twin""]";Haemorrhage into co-twin;Néonatale;Néonatologie;mild;2025-12-07 19:56:44.90437+00;2025-12-07 20:07:39.223254+00
f2e5d753-4f03-4b20-ac94-1e46866a8c5e;Haemorrhage into maternal circulation;P50.4;"[""Perdarahan ke dalam sirkulasi maternal""]";Haemorrhage into maternal circulation;Néonatale;Néonatologie;mild;2025-12-07 19:56:44.90437+00;2025-12-07 20:07:39.223254+00
ef5eec8b-7a3c-43cf-8b34-32ea2f961c91;Fetal blood loss from cut end of co-twins cord;P50.5;"[""Kehilangan darah janin dari cut ujung kabel co - kembar""]";Fetal blood loss from cut end of co-twins cord;Néonatale;Néonatologie;mild;2025-12-07 19:56:44.90437+00;2025-12-07 20:07:39.223254+00
50e9301f-3dac-4b7c-857e-05949190bf65;Other fetal blood loss;P50.8;"[""Lainnya kehilangan darah janin""]";Other fetal blood loss;Néonatale;Néonatologie;mild;2025-12-07 19:56:44.90437+00;2025-12-07 20:07:39.223254+00
8f37ca2f-7140-4453-bb12-8ed257f8b743;Other specified perinatal digestive system disorders;P78.8;"[""Gangguan sistem pencernaan perinatal tertentu lainnya""]";Other specified perinatal digestive system disorders;Néonatale;Néonatologie;moderate;2025-12-07 19:56:44.948448+00;2025-12-07 20:07:39.264111+00
756339e0-f274-4bee-a650-36c454bded85;Perinatal digestive system disorder, unspecified;P78.9;"[""Gangguan sistem pencernaan Perinatal , tidak spesifik""]";Perinatal digestive system disorder, unspecified;Néonatale;Néonatologie;moderate;2025-12-07 19:56:44.948448+00;2025-12-07 20:07:39.264111+00
06b507b5-6f78-46e5-923e-5eb686832e75;Cold injury syndrome;P80.0;"[""Sindrom cedera dingin""]";Cold injury syndrome;Néonatale;Néonatologie;moderate;2025-12-07 19:56:44.948448+00;2025-12-07 20:07:39.264111+00
3f935303-1f96-4aac-9fd1-d9a238123697;Other hypothermia of newborn;P80.8;"[""Hipotermia lain dari bayi yang baru lahir""]";Other hypothermia of newborn;Néonatale;Néonatologie;mild;2025-12-07 19:56:44.948448+00;2025-12-07 20:07:39.264111+00
8e7e7457-1f78-4b4c-a230-aca050724394;Hypothermia of newborn, unspecified;P80.9;"[""Hipotermia pada bayi baru lahir , tidak spesifik""]";Hypothermia of newborn, unspecified;Néonatale;Néonatologie;mild;2025-12-07 19:56:44.948448+00;2025-12-07 20:07:39.264111+00
638935a0-59a0-47cf-bfd8-ebffd813784f;Environmental hyperthermia of newborn;P81.0;"[""Hipertermia Lingkungan baru lahir""]";Environmental hyperthermia of newborn;Néonatale;Néonatologie;mild;2025-12-07 19:56:44.948448+00;2025-12-07 20:07:39.264111+00
37b99061-f07f-4ad9-afdd-de5ba22f1ac2;Other specified disturbances of temperature regulation of newborn;P81.8;"[""Gangguan tertentu lainnya dari pengaturan suhu bayi baru lahir""]";Other specified disturbances of temperature regulation of newborn;Néonatale;Néonatologie;mild;2025-12-07 19:56:44.948448+00;2025-12-07 20:07:39.264111+00
1f507820-9c45-46f7-b68c-b02432a5ffa1;Obstetrical tetanus;A34;"[""Tetanus kandungan""]";Obstetrical tetanus;Infectieuse;Infectiologie;mild;2025-12-07 19:55:39.45826+00;2025-12-07 20:07:33.58696+00
f03a99cf-d10e-4271-9ce0-ea2119c136e0;Other tetanus;A35;"[""Tetanus lainnya""]";Other tetanus;Infectieuse;Infectiologie;mild;2025-12-07 19:55:39.45826+00;2025-12-07 20:07:33.58696+00
97596d0b-215c-432f-a7fc-163a89047f27;Pharyngeal diphtheria;A36.0;"[""Difteri pada faring""]";Pharyngeal diphtheria;Infectieuse;Infectiologie;mild;2025-12-07 19:55:39.45826+00;2025-12-07 20:07:33.58696+00
bddd262d-4354-49ed-be10-3121e188f14f;Other anophthalmos;Q11.1;"[""anophthalmos lain""]";Other anophthalmos;Congénitale;Pédiatrie;mild;2025-12-07 19:56:44.991758+00;2025-12-07 20:07:39.303241+00
beef80c8-db76-4fe9-8c57-0c6f5a52dd0c;Microphthalmos;Q11.2;"[""Microphthalmos""]";Microphthalmos;Congénitale;Pédiatrie;mild;2025-12-07 19:56:44.991758+00;2025-12-07 20:07:39.303241+00
eda13558-139e-4b9b-8f93-c15bc43c4057;Macrophthalmos;Q11.3;"[""Macrophthalmos""]";Macrophthalmos;Congénitale;Pédiatrie;mild;2025-12-07 19:56:44.991758+00;2025-12-07 20:07:39.303241+00
6896ae33-96a5-42e2-a24b-99f820681826;Congenital cataract;Q12.0;"[""katarak kongenital""]";Congenital cataract;Congénitale;Pédiatrie;mild;2025-12-07 19:56:44.991758+00;2025-12-07 20:07:39.303241+00
f2bcef7f-90ac-426c-a395-0e4f0d932caf;Congenital displaced lens;Q12.1;"[""Lensa bawaan pengungsi""]";Congenital displaced lens;Congénitale;Pédiatrie;mild;2025-12-07 19:56:44.991758+00;2025-12-07 20:07:39.303241+00
e3f9b4ef-001b-44c4-bab6-cc8e193287de;Coloboma of lens;Q12.2;"[""Koloboma lensa""]";Coloboma of lens;Congénitale;Pédiatrie;mild;2025-12-07 19:56:44.991758+00;2025-12-07 20:07:39.303241+00
7bd9a5a1-05c1-40df-ac99-cb8af047a5ef;Congenital aphakia;Q12.3;"[""aphakia kongenital""]";Congenital aphakia;Congénitale;Pédiatrie;mild;2025-12-07 19:56:44.991758+00;2025-12-07 20:07:39.303241+00
146a7d67-5a64-471b-bdfc-018ac33e2fe6;Spherophakia;Q12.4;"[""Spherophakia""]";Spherophakia;Congénitale;Pédiatrie;mild;2025-12-07 19:56:44.991758+00;2025-12-07 20:07:39.303241+00
d4207bd6-70ac-4350-8d28-cbd3dc26ee77;Other congenital lens malformations;Q12.8;"[""Malformasi lensa bawaan lainnya""]";Other congenital lens malformations;Congénitale;Pédiatrie;mild;2025-12-07 19:56:44.991758+00;2025-12-07 20:07:39.303241+00
453c1a02-043e-46f7-8ee8-f1ccf9898bfa;Blue sclera;Q13.5;"[""biru sclera""]";Blue sclera;Congénitale;Pédiatrie;mild;2025-12-07 19:56:44.991758+00;2025-12-07 20:07:39.303241+00
203d0a84-2eea-4950-b70b-03306efda809;Vanadium deficiency;E61.6;"[""Kekurangan vanadium""]";Vanadium deficiency;Métabolique;Endocrinologie;mild;2025-12-07 19:56:41.391086+00;2025-12-07 20:07:35.112033+00
f188995b-d40b-4cdc-8fd9-cc5bf433fb51;Other congenital malformations of pulmonary artery;Q25.7;"[""Malformasi kongenital lainnya arteri pulmonalis""]";Other congenital malformations of pulmonary artery;Congénitale;Pédiatrie;mild;2025-12-07 19:56:45.028507+00;2025-12-07 20:07:39.344762+00
3eee490b-2025-48a9-baa7-e9c04e1831c2;Other congenital malformations of great arteries;Q25.8;"[""Malformasi kongenital lainnya arteri besar""]";Other congenital malformations of great arteries;Congénitale;Pédiatrie;mild;2025-12-07 19:56:45.028507+00;2025-12-07 20:07:39.344762+00
e9d26d8f-35c8-4dd1-add5-5f3f8c522dbe;Congenital absence, atresia and stenosis of other specified parts of small intestine;Q41.8;"[""Tidak adanya bawaan , atresia dan stenosis bagian tertentu lainnya dari usus kecil""]";Congenital absence, atresia and stenosis of other specified parts of small intestine;Congénitale;Pédiatrie;mild;2025-12-07 19:56:45.410119+00;2025-12-07 20:07:39.610947+00
36dec06f-5b7e-474d-b390-6657c4b4e50b;Congenital absence, atresia and stenosis of small intestine, part unspecified;Q41.9;"[""Tidak adanya bawaan , atresia dan stenosis usus kecil , bagian yang tidak spesifik""]";Congenital absence, atresia and stenosis of small intestine, part unspecified;Congénitale;Pédiatrie;mild;2025-12-07 19:56:45.410119+00;2025-12-07 20:07:39.610947+00
50e7b3b2-3cb6-4782-b08d-76c831754920;Congenital absence, atresia and stenosis of rectum with fistula;Q42.0;"[""Tidak adanya bawaan , atresia dan stenosis rektum dengan fistula""]";Congenital absence, atresia and stenosis of rectum with fistula;Congénitale;Pédiatrie;mild;2025-12-07 19:56:45.410119+00;2025-12-07 20:07:39.610947+00
fa76f669-7116-4568-b3c6-8a160d8ed157;Congenital absence, atresia and stenosis of rectum without fistula;Q42.1;"[""Tidak adanya bawaan , atresia dan stenosis rektum tanpa fistula""]";Congenital absence, atresia and stenosis of rectum without fistula;Congénitale;Pédiatrie;mild;2025-12-07 19:56:45.410119+00;2025-12-07 20:07:39.610947+00
119b22f0-f0f6-4d1c-8015-72821145eca7;Congenital absence, atresia and stenosis of anus with fistula;Q42.2;"[""Tidak adanya bawaan , atresia dan stenosis anus dengan fistula""]";Congenital absence, atresia and stenosis of anus with fistula;Congénitale;Pédiatrie;mild;2025-12-07 19:56:45.410119+00;2025-12-07 20:07:39.610947+00
60c74727-340b-480d-9aa8-80d98b716f37;Congenital absence, atresia and stenosis of anus without fistula;Q42.3;"[""Tidak adanya bawaan , atresia dan stenosis anus tanpa fistula""]";Congenital absence, atresia and stenosis of anus without fistula;Congénitale;Pédiatrie;mild;2025-12-07 19:56:45.410119+00;2025-12-07 20:07:39.610947+00
3638205b-2539-47dd-8c97-f588b57907a7;Congenital absence, atresia and stenosis of other parts of large intestine;Q42.8;"[""Tidak adanya bawaan , atresia dan stenosis dari bagian lain dari usus besar""]";Congenital absence, atresia and stenosis of other parts of large intestine;Congénitale;Pédiatrie;mild;2025-12-07 19:56:45.410119+00;2025-12-07 20:07:39.610947+00
9e31fedb-cbe2-4945-8385-25ae27f8c291;Atresia and stenosis of ureter;Q62.1;"[""Atresia dan stenosis ureter""]";Atresia and stenosis of ureter;Congénitale;Pédiatrie;mild;2025-12-07 19:56:45.448488+00;2025-12-07 20:07:39.659005+00
5781ae82-9386-4e96-bc86-865640ea95c2;Congenital megaloureter;Q62.2;"[""megaloureter kongenital""]";Congenital megaloureter;Congénitale;Pédiatrie;mild;2025-12-07 19:56:45.448488+00;2025-12-07 20:07:39.659005+00
99112686-0d81-497f-89b7-0434c1ddf5a4;Other obstructive defects of renal pelvis and ureter;Q62.3;"[""Cacat obstruktif lain dari pelvis ginjal dan ureter""]";Other obstructive defects of renal pelvis and ureter;Congénitale;Pédiatrie;mild;2025-12-07 19:56:45.448488+00;2025-12-07 20:07:39.659005+00
b6387f2c-fd08-41e8-8518-c35c93f20551;Agenesis of ureter;Q62.4;"[""Agenesis ureter""]";Agenesis of ureter;Congénitale;Pédiatrie;mild;2025-12-07 19:56:45.448488+00;2025-12-07 20:07:39.659005+00
aaa1e292-4424-4534-afdb-730520410558;Duplication of ureter;Q62.5;"[""Duplikasi ureter""]";Duplication of ureter;Congénitale;Pédiatrie;mild;2025-12-07 19:56:45.448488+00;2025-12-07 20:07:39.659005+00
7fa70f63-6a26-4d4d-9b0c-c33f7940dfbf;Nasopharyngeal diphtheria;A36.1;"[""Difteri pada nasofaring""]";Nasopharyngeal diphtheria;Infectieuse;Infectiologie;mild;2025-12-07 19:55:39.45826+00;2025-12-07 20:07:33.58696+00
dfe430f7-548b-4760-b3a6-8eb378610757;Laryngeal diphtheria;A36.2;"[""Difteri pada laring""]";Laryngeal diphtheria;Infectieuse;Infectiologie;mild;2025-12-07 19:55:39.45826+00;2025-12-07 20:07:33.58696+00
fea7e5cd-fd31-44c6-b079-21883e8d560b;Macrocephaly;Q75.3;"[""macrocephaly""]";Macrocephaly;Congénitale;Pédiatrie;mild;2025-12-07 19:56:45.496753+00;2025-12-07 20:07:39.710933+00
eef2b563-856c-43f6-8daf-4ec0cec1662c;Mandibulofacial dysostosis;Q75.4;"[""dysostosis Mandibulofacial""]";Mandibulofacial dysostosis;Congénitale;Pédiatrie;mild;2025-12-07 19:56:45.496753+00;2025-12-07 20:07:39.710933+00
e6a0ec2f-3a7c-417c-ab69-edec254ddabb;Oculomandibular dysostosis;Q75.5;"[""dysostosis Oculomandibular""]";Oculomandibular dysostosis;Congénitale;Pédiatrie;mild;2025-12-07 19:56:45.496753+00;2025-12-07 20:07:39.710933+00
17241ef4-3ee0-4212-af2b-d4f3b10c73bc;Other specified congenital malformations of skull and face bones;Q75.8;"[""Malformasi kongenital tertentu lainnya dari tengkorak dan tulang wajah""]";Other specified congenital malformations of skull and face bones;Congénitale;Pédiatrie;mild;2025-12-07 19:56:45.496753+00;2025-12-07 20:07:39.710933+00
375346ec-dfd6-4a58-9e8e-ad877d0416bb;Congenital malformation of skull and face bones, unspecified;Q75.9;"[""Malformasi kongenital tengkorak dan tulang wajah , tidak spesifik""]";Congenital malformation of skull and face bones, unspecified;Congénitale;Pédiatrie;mild;2025-12-07 19:56:45.496753+00;2025-12-07 20:07:39.710933+00
147c90b6-e9bc-469d-8d51-5bd0916b6424;Spina bifida occulta;Q76.0;"[""Spina bifida occulta""]";Spina bifida occulta;Congénitale;Pédiatrie;mild;2025-12-07 19:56:45.496753+00;2025-12-07 20:07:39.710933+00
04d4f251-b95a-46d4-9a29-b59cb6b65325;Klippel-Feil syndrome;Q76.1;"[""Sindrom Klippel - Feil""]";Klippel-Feil syndrome;Congénitale;Pédiatrie;moderate;2025-12-07 19:56:45.496753+00;2025-12-07 20:07:39.710933+00
4143ff23-d558-4b9b-a15a-3e37d11155b5;Congenital spondylolisthesis;Q76.2;"[""spondylolisthesis bawaan""]";Congenital spondylolisthesis;Congénitale;Pédiatrie;mild;2025-12-07 19:56:45.496753+00;2025-12-07 20:07:39.710933+00
d6c858a0-aff1-4435-b1a5-b27ffc5b7cd1;Congenital scoliosis due to congenital bony malformation;Q76.3;"[""Scoliosis bawaan karena bawaan tulang malformasi""]";Congenital scoliosis due to congenital bony malformation;Congénitale;Pédiatrie;mild;2025-12-07 19:56:45.496753+00;2025-12-07 20:07:39.710933+00
eff90ce5-0a26-4fda-bbf5-de526308403e;Other congenital malformations of spine, not associated with scoliosis;Q76.4;"[""Malformasi kongenital lain tulang , tidak terkait dengan scoliosis""]";Other congenital malformations of spine, not associated with scoliosis;Congénitale;Pédiatrie;mild;2025-12-07 19:56:45.496753+00;2025-12-07 20:07:39.710933+00
90946eb2-1409-43ba-820a-b8702e3ae944;Cervical rib;Q76.5;"[""cervical rib""]";Cervical rib;Congénitale;Pédiatrie;mild;2025-12-07 19:56:45.496753+00;2025-12-07 20:07:39.710933+00
1d29310e-a855-4183-8e48-5e0ef79b26d5;Other congenital malformations of ribs;Q76.6;"[""Malformasi kongenital lainnya rusuk""]";Other congenital malformations of ribs;Congénitale;Pédiatrie;mild;2025-12-07 19:56:45.496753+00;2025-12-07 20:07:39.710933+00
20660d0e-e8e2-4d37-8394-9aae76e8bbc3;Cutaneous diphtheria;A36.3;"[""Difteri Cutaneous""]";Cutaneous diphtheria;Infectieuse;Infectiologie;mild;2025-12-07 19:55:39.45826+00;2025-12-07 20:07:33.58696+00
ac5ce707-0a11-4c14-92b4-56ea2c5337ea;Congenital malformation, unspecified;Q89.9;"[""Malformasi kongenital , tidak spesifik""]";Congenital malformation, unspecified;Congénitale;Pédiatrie;mild;2025-12-07 19:56:45.53556+00;2025-12-07 20:07:39.761127+00
8e0bd24d-47f3-4cc8-b5c0-788c6f7cfb27;Trisomy 21, meiotic nondisjunction;Q90.0;"[""Trisomi 21 , nondisjunction meiosis""]";Trisomy 21, meiotic nondisjunction;Congénitale;Pédiatrie;mild;2025-12-07 19:56:45.53556+00;2025-12-07 20:07:39.761127+00
b6ed490e-a5bc-4931-ae18-f139c1fd54ea;Trisomy 21, mosaicism (mitotic nondisjunction);Q90.1;"[""Trisomi 21 , mosaicism ( mitosis nondisjunction )""]";Trisomy 21, mosaicism (mitotic nondisjunction);Congénitale;Pédiatrie;mild;2025-12-07 19:56:45.53556+00;2025-12-07 20:07:39.761127+00
f5cfbbfa-5f36-42cc-b79f-98e998dda3b9;Trisomy 21, translocation;Q90.2;"[""Trisomi 21 , translokasi""]";Trisomy 21, translocation;Congénitale;Pédiatrie;mild;2025-12-07 19:56:45.53556+00;2025-12-07 20:07:39.761127+00
e84c5852-ab6b-497e-9e2c-f220a772200c;Downs syndrome, unspecified;Q90.9;"[""Sindrom Downs, tidak spesifik""]";Downs syndrome, unspecified;Congénitale;Pédiatrie;moderate;2025-12-07 19:56:45.53556+00;2025-12-07 20:07:39.761127+00
032520d4-3759-4ee8-acfd-50de57846e99;Trisomy 18, meiotic nondisjunction;Q91.0;"[""Trisomi 18 , nondisjunction meiosis""]";Trisomy 18, meiotic nondisjunction;Congénitale;Pédiatrie;mild;2025-12-07 19:56:45.53556+00;2025-12-07 20:07:39.761127+00
9953c9f1-191a-479a-b518-9681071f19f8;Trisomy 18, mosaicism (mitotic nondisjunction);Q91.1;"[""Trisomi 18 , mosaicism ( mitosis nondisjunction )""]";Trisomy 18, mosaicism (mitotic nondisjunction);Congénitale;Pédiatrie;mild;2025-12-07 19:56:45.53556+00;2025-12-07 20:07:39.761127+00
f905aa56-2f18-4d56-893f-31f93211a490;Trisomy 18, translocation;Q91.2;"[""Trisomi 18 , translokasi""]";Trisomy 18, translocation;Congénitale;Pédiatrie;mild;2025-12-07 19:56:45.53556+00;2025-12-07 20:07:39.761127+00
a9536ddc-fe68-4818-afc7-3fa3f0d24729;Other diphtheria;A36.8;"[""Difteri lainnya""]";Other diphtheria;Infectieuse;Infectiologie;mild;2025-12-07 19:55:39.45826+00;2025-12-07 20:07:33.58696+00
ca864d2d-c915-4dda-ad53-901289adc846;Pleurisy;R09.1;"[""radang selaput dada""]";Pleurisy;Symptômes;Médecine générale;mild;2025-12-07 19:56:45.583032+00;2025-12-07 20:07:39.809173+00
b347b7f9-92be-41c6-8ee4-68b048dc4eb8;Respiratory arrest;R09.2;"[""pernapasan lambat""]";Respiratory arrest;Symptômes;Médecine générale;mild;2025-12-07 19:56:45.583032+00;2025-12-07 20:07:39.809173+00
